title,Domain,
@PER(Amy James) @FINANCE(acquired majority shares) of @ORG(Alexander LLC) on @DATE(1980-05-16).,Finance,
@ORG(Monroe-Allen) @FINANCE(secured a contract) with @ORG(Park-Watson) worth @MONEY($829873829).,Finance,
"@ORG(Jones, Brown and Novak) @FINANCE(invested) @MONEY($4710971) in new infrastructure in @LOC(Lake Maryport).",Finance,
"@ORG(Briggs, Maynard and Smith) @FINANCE(stock rose) by 93% after a positive @FINANCE(earnings report).",Finance,
@ORG(Ward-Trujillo) @FINANCE(invested) @MONEY($689703056) in new infrastructure in @LOC(New Scottmouth).,Finance,
"@PER(Charles Berg) published a @FINANCE(financial report) outlining @ORG(Garza, Smith and Casey)'s performance.",Finance,
@PER(Elizabeth Watson) published a @FINANCE(financial report) outlining @ORG(Montgomery-Hines)'s performance.,Finance,
"@ORG(Cameron, Porter and Carroll) @FINANCE(announced a merger) with @ORG(Howard-Montoya) during @EVENT(Inverse incremental access Summit).",Finance,
@PER(Bradley Kelly) @FINANCE(acquired majority shares) of @ORG(Guerra Ltd) on @DATE(2022-05-10).,Finance,
@PER(Donna Anderson) @FINANCE(acquired majority shares) of @ORG(Sharp-Mckinney) on @DATE(2021-11-16).,Finance,
"@PER(Taylor Larson) was appointed @FINANCE(CEO) of @ORG(Moore, Lane and Goodman) after a @EVENT(Progressive object-oriented function Summit).",Finance,
"@ORG(Villanueva, Curry and Torres) @FINANCE(invested) @MONEY($207611166) in new infrastructure in @LOC(Wandafort).",Finance,
@ORG(Pruitt Group) @FINANCE(invested) @MONEY($341008961) in new infrastructure in @LOC(South Jonview).,Finance,
@ORG(Bean-Jones) @FINANCE(secured a contract) with @ORG(Shaffer-Chandler) worth @MONEY($906595028).,Finance,
"@ORG(Andrade, Edwards and Dominguez) @FINANCE(announced a merger) with @ORG(Boyer Inc) during @EVENT(Operative content-based contingency Summit).",Finance,
@ORG(Gray LLC) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Monitored real-time leverage Summit).,Finance,
"@ORG(Williams, Henderson and Weeks) reported a @FINANCE(quarterly profit) of @MONEY($25548191) as of @DATE(1996-06-15).",Finance,
"@ORG(Mclaughlin, Taylor and Brown) reported a @FINANCE(quarterly profit) of @MONEY($448679110) as of @DATE(1994-08-05).",Finance,
@PER(Courtney Hensley) published a @FINANCE(financial report) outlining @ORG(Morgan Inc)'s performance.,Finance,
"@PER(Deborah Garcia) acquired @FINANCE(majority shares) of @ORG(Johnson, Johnson and Oneal) on @DATE(1998-01-12).",Finance,
@ORG(Huff LLC) secured a @FINANCE(contract) with @ORG(Stewart-Carter) worth @MONEY($501404182).,Finance,
"@PER(Tammy Brewer) published a @FINANCE(financial report) outlining @ORG(Joseph, Thomas and Pierce)'s performance.",Finance,
@ORG(Nguyen-Hicks) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Virtual zero administration frame Summit).,Finance,
@ORG(Burns-Buchanan) @FINANCE(stock rose) by 39% after a positive @FINANCE(earnings report).,Finance,
"@ORG(Torres Group) secured a @FINANCE(contract) with @ORG(Allen, Berry and Johnson) worth @MONEY($496691297).",Finance,
@ORG(Wallace-King) invested @MONEY($222103929) in new @FINANCE(infrastructure) in @LOC(Port David).,Finance,
@ORG(Miller-Williams) invested @MONEY($676725216) in new @FINANCE(infrastructure) in @LOC(East Paul).,Finance,
@ORG(Lang-Mosley) @FINANCE(stock rose) by 88% after a positive @FINANCE(earnings report).,Finance,
@PER(Thomas Burgess) published a @FINANCE(financial report) outlining @ORG(Ochoa Inc)'s performance.,Finance,
@ORG(Smith-Brown) reported a @FINANCE(quarterly profit) of @MONEY($514978782) as of @DATE(2005-01-10).,Finance,
@ORG(Burnett Group) reported a @FINANCE(quarterly profit) of @MONEY($97573548) as of @DATE(2003-11-14).,Finance,
@PER(Patricia Boone) acquired @FINANCE(majority shares) of @ORG(Ruiz and Sons) on @DATE(1984-10-21).,Finance,
"@ORG(Hansen Inc) secured a @FINANCE(contract) with @ORG(Ferguson, Hutchinson and Anderson) worth @MONEY($618370581).",Finance,
"@ORG(Ashley, Lee and Smith) reported a @FINANCE(quarterly profit) of @MONEY($858046858) as of @DATE(1977-06-30).",Finance,
"@PER(Gary Nguyen) acquired @FINANCE(majority shares) of @ORG(Ayers, Mullen and Ramirez) on @DATE(2021-12-31).",Finance,
"@PER(Melissa Harris) acquired @FINANCE(majority shares) of @ORG(Bowen, Rodriguez and Williams) on @DATE(2021-02-10).",Finance,
"@PER(Terri Williams) acquired @FINANCE(majority shares) of @ORG(Reynolds, Watkins and Pearson) on @DATE(1980-05-05).",Finance,
@ORG(White LLC) invested @MONEY($720151966) in new @FINANCE(infrastructure) in @LOC(Matthewhaven).,Finance,
"@ORG(Pitts, Ruiz and Davis) reported a @FINANCE(quarterly profit) of @MONEY($652859821) as of @DATE(1997-08-16).",Finance,
@PER(Phillip Olson) published a @FINANCE(financial report) outlining @ORG(Morrison-Rogers)'s performance.,Finance,
"@ORG(Dalton, Wells and Pugh) reported a @FINANCE(quarterly profit) of @MONEY($92570197) as of @DATE(2005-05-01).",Finance,
@ORG(Cox-Sloan) announced a @FINANCE(merger) with @ORG(Curry Ltd) during @EVENT(Vision-oriented high-level secured line Summit).,Finance,
@ORG(Cardenas-Harris) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Future-proofed interactive neural-net Summit).,Finance,
"@ORG(Petty, Mercado and Rice) reported a @FINANCE(quarterly profit) of @MONEY($775850551) as of @DATE(1985-10-29).",Finance,
@ORG(Logan-Ramirez) @FINANCE(stock rose) by 11% after a positive @FINANCE(earnings report).,Finance,
"@ORG(Freeman, Clark and Wolfe) secured a @FINANCE(contract) with @ORG(Matthews Inc) worth @MONEY($953559022).",Finance,
@ORG(Herrera-Jackson) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Phased coherent concept Summit).,Finance,
@ORG(Smith-Vaughn) secured a @FINANCE(contract) with @ORG(Stone LLC) worth @MONEY($291139983).,Finance,
@ORG(Cook PLC) invested @MONEY($624646761) in new @FINANCE(infrastructure) in @LOC(Wendyhaven).,Finance,
@PER(Mr. Casey Hull) published a @FINANCE(financial report) outlining @ORG(Castro-Valentine)'s performance.,Finance,
@ORG(Johnson Ltd) announced a @FINANCE(merger) with @ORG(Trujillo Ltd) during @EVENT(Synergistic uniform interface Summit).,Finance,
"@ORG(Krueger, Torres and Henry) reported a @FINANCE(quarterly profit) of @MONEY($143305892) as of @DATE(2005-08-29).",Finance,
"@PER(Timothy Ryan) acquired @FINANCE(majority shares) of @ORG(Bowman, Henry and Olson) on @DATE(1980-12-17).",Finance,
@PER(Dennis Cruz) published a @FINANCE(financial report) outlining @ORG(Salas LLC)'s performance.,Finance,
"@ORG(Walker, Good and Walters) secured a @FINANCE(contract) with @ORG(Hinton-Evans) worth @MONEY($158953889).",Finance,
@PER(Paula Key) published a @FINANCE(financial report) outlining @ORG(Jenkins Group)'s performance.,Finance,
@PER(Nicholas Lewis) acquired @FINANCE(majority shares) of @ORG(Ferguson Inc) on @DATE(2002-10-08).,Finance,
@ORG(Morgan PLC) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Organic composite knowledgebase Summit).,Finance,
@ORG(Johnson Ltd) announced a @FINANCE(merger) with @ORG(Burgess-Singh) during @EVENT(Implemented intangible parallelism Summit).,Finance,
@PER(Brian Anderson) acquired @FINANCE(majority shares) of @ORG(Bryant Ltd) on @DATE(1978-09-14).,Finance,
@ORG(Ayers-Dickerson) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Synergistic motivating solution Summit).,Finance,
@PER(Mr. John Allen MD) published a @FINANCE(financial report) outlining @ORG(Bennett-Kelly)'s performance.,Finance,
"@ORG(Washington, Walker and Henderson) invested @MONEY($309843234) in new @FINANCE(infrastructure) in @LOC(New Ericaville).",Finance,
@ORG(Kelly-Holt) reported a @FINANCE(quarterly profit) of @MONEY($962722848) as of @DATE(2005-12-02).,Finance,
"@ORG(Bailey, Richards and Reid) @FINANCE(stock rose) by 88% after a positive @FINANCE(earnings report).",Finance,
@ORG(Martin LLC) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Organic neutral Local Area Network Summit).,Finance,
@PER(Angela Evans) published a @FINANCE(financial report) outlining @ORG(Sellers-Juarez)'s performance.,Finance,
@ORG(Pineda-Wallace) reported a @FINANCE(quarterly profit) of @MONEY($411127302) as of @DATE(2010-02-27).,Finance,
@ORG(Vasquez-Miller) @FINANCE(stock rose) by 27% after a positive @FINANCE(earnings report).,Finance,
"@ORG(Vazquez, Brock and Smith) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Centralized modular time-frame Summit).",Finance,
@PER(Kimberly Brown) acquired @FINANCE(majority shares) of @ORG(Salazar Ltd) on @DATE(1990-12-14).,Finance,
@ORG(Hart Ltd) @FINANCE(stock rose) by 56% after a positive @FINANCE(earnings report).,Finance,
@ORG(Haas Group) invested @MONEY($275457476) in new @FINANCE(infrastructure) in @LOC(East Caitlinhaven).,Finance,
"@ORG(Martinez LLC) secured a @FINANCE(contract) with @ORG(James, Figueroa and Salazar) worth @MONEY($756799057).",Finance,
@ORG(Collins Ltd) secured a @FINANCE(contract) with @ORG(Obrien and Sons) worth @MONEY($237099287).,Finance,
"@PER(Alicia Taylor) acquired @FINANCE(majority shares) of @ORG(Wilkerson, Brown and Elliott) on @DATE(1984-08-04).",Finance,
@ORG(Anderson-Chavez) reported a @FINANCE(quarterly profit) of @MONEY($40725696) as of @DATE(1974-09-23).,Finance,
@PER(Caitlyn Mcfarland) was appointed @FINANCE(CEO) of @ORG(Anderson-Weber) after a @EVENT(Reduced encompassing complexity Summit).,Finance,
@PER(Kevin Sanchez) published a @FINANCE(financial report) outlining @ORG(Lawrence-Daniel)'s @FINANCE(performance).,Finance,
"@ORG(Smith, Dean and Castillo) announced a @FINANCE(merger) with @ORG(Sutton, Proctor and Morris) during @EVENT(Automated discrete approach Summit).",Finance,
"@ORG(Guerra, Reyes and Miller) reported a @FINANCE(quarterly profit) of @MONEY($891641224) as of @DATE(1977-05-08).",Finance,
@ORG(Smith Inc) @FINANCE(invested) @MONEY($34561310) in new infrastructure in @LOC(East Christopher).,Finance,
"@PER(Kimberly Miller) published a @FINANCE(financial report) outlining @ORG(West, Phillips and Lopez)'s @FINANCE(performance).",Finance,
@ORG(Johnson-Johnson) @FINANCE(stock) rose by 33% after a positive @FINANCE(earnings report).,Finance,
"@ORG(Wilson, Smith and Gonzalez) announced a @FINANCE(merger) with @ORG(Lloyd, Anderson and Cohen) during @EVENT(Open-architected hybrid hierarchy Summit).",Finance,
@ORG(Barajas-Orozco) increased @FINANCE(dividends) to shareholders following @EVENT(Polarized attitude-oriented website Summit).,Finance,
@ORG(Wilson-Rodriguez) reported a @FINANCE(quarterly profit) of @MONEY($71232564) as of @DATE(1979-10-20).,Finance,
@ORG(Smith-Goodwin) @FINANCE(invested) @MONEY($3402620) in new infrastructure in @LOC(Zacharyborough).,Finance,
@ORG(Mitchell LLC) @FINANCE(stock) rose by 83% after a positive @FINANCE(earnings report).,Finance,
@PER(Tristan Brown) was appointed @FINANCE(CEO) of @ORG(Kline-Khan) after a @EVENT(Open-architected analyzing definition Summit).,Finance,
"@ORG(Howard-Walter) announced a @FINANCE(merger) with @ORG(Harris, Stanley and Wang) during @EVENT(Networked zero administration solution Summit).",Finance,
"@ORG(Rodriguez, James and Hernandez) reported a @FINANCE(quarterly profit) of @MONEY($693090377) as of @DATE(2001-06-26).",Finance,
@PER(Lisa Griffin) published a @FINANCE(financial report) outlining @ORG(Richardson-Duran)'s @FINANCE(performance).,Finance,
@PER(Austin Hartman) was appointed @FINANCE(CEO) of @ORG(Davis-Bailey) after a @EVENT(Operative empowering project Summit).,Finance,
@ORG(Daniels Group) reported a @FINANCE(quarterly profit) of @MONEY($59507206) as of @DATE(1980-10-20).,Finance,
"@ORG(Wolfe, Sweeney and Williams) announced a @FINANCE(merger) with @ORG(Medina, Reed and White) during @EVENT(Triple-buffered 4thgeneration array Summit).",Finance,
"@PER(Mason Snyder) acquired @FINANCE(majority shares) of @ORG(Simmons, Mcintosh and Rios) on @DATE(1999-09-25).",Finance,
@PER(Margaret Lee) was appointed @FINANCE(CEO) of @ORG(Solis PLC) after a @EVENT(Re-contextualized transitional encryption Summit).,Finance,
@ORG(Cruz LLC) @FINANCE(stock) rose by 19% after a positive @FINANCE(earnings report).,Finance,
@ORG(Jacobs Group) reported a @FINANCE(quarterly profit) of @MONEY($923928832) as of @DATE(1991-11-29).,Finance,
"@ORG(Parks, Davidson and Mccarthy) secured a @FINANCE(contract) with @ORG(Grant-Heath) worth @MONEY($67983991).",Finance,
@PER(Amy Thompson) published a @FINANCE(financial report) outlining @ORG(Ray-Myers)'s @FINANCE(performance).,Finance,
@ORG(Smith-Brown) increased @FINANCE(dividends) to shareholders following @EVENT(Polarized attitude-oriented solution Summit).,Finance,
"@PER(Angela Cole) acquired @FINANCE(majority shares) of @ORG(Turner, Klein and Stephens) on @DATE(1978-05-23).",Finance,
@PER(Jesse Smith) acquired @FINANCE(majority shares) of @ORG(Calderon Inc) on @DATE(1984-11-05).,Finance,
@ORG(Hudson-Rodriguez) @FINANCE(stock) rose by 79% after a positive @FINANCE(earnings report).,Finance,
@ORG(Hatfield LLC) reported a @FINANCE(quarterly profit) of @MONEY($598936985) as of @DATE(1989-02-25).,Finance,
@ORG(Bauer Ltd) secured a @FINANCE(contract) with @ORG(Cross-Oneal) worth @MONEY($969857548).,Finance,
"@ORG(Cummings, Roach and Calderon) increased @FINANCE(dividends) to shareholders following @EVENT(Object-based motivating website Summit).",Finance,
@ORG(Mills-Smith) @FINANCE(invested) @MONEY($491917492) in new infrastructure in @LOC(North Daniel).,Finance,
@ORG(Long-Zimmerman) @FINANCE(stock) rose by 59% after a positive @FINANCE(earnings report).,Finance,
"@ORG(Frey, Tucker and Robinson) increased @FINANCE(dividends) to shareholders following @EVENT(Robust maximized time-frame Summit).",Finance,
@PER(Adam Boyle) was appointed @FINANCE(CEO) of @ORG(Andersen Group) after a @EVENT(Virtual human-resource initiative Summit).,Finance,
@PER(James Johnson) acquired @FINANCE(majority shares) of @ORG(Williams-Hernandez) on @DATE(1972-09-24).,Finance,
"@ORG(House, Ayala and Morris) secured a @FINANCE(contract) with @ORG(Tucker LLC) worth @MONEY($373687211).",Finance,
@ORG(Vasquez-Vargas) increased @FINANCE(dividends) to shareholders following @EVENT(Multi-layered interactive throughput Summit).,Finance,
"@ORG(Coleman, Li and Smith) @FINANCE(invested) @MONEY($69582279) in new infrastructure in @LOC(Lake Bailey).",Finance,
"@ORG(Mccoy LLC) secured a @FINANCE(contract) with @ORG(Lynn, Ramsey and James) worth @MONEY($276413067).",Finance,
"@PER(Michele Brown) acquired @FINANCE(majority shares) of @ORG(Castro, Goodman and Thompson) on @DATE(1979-05-15).",Finance,
@ORG(Barron-Underwood) increased @FINANCE(dividends) to shareholders following @EVENT(Inverse discrete migration Summit).,Finance,
"@ORG(Little-Allison) secured a @FINANCE(contract) with @ORG(Torres, Russell and Mcdonald) worth @MONEY($751308813).",Finance,
@ORG(Wright-May) reported a @FINANCE(quarterly profit) of @MONEY($851636517) as of @DATE(2002-04-10).,Finance,
@PER(Helen Jensen) was appointed @FINANCE(CEO) of @ORG(Elliott-Martin) after a @EVENT(Synchronized reciprocal knowledgebase Summit).,Finance,
@ORG(Crawford Ltd) @FINANCE(stock) rose by 32% after a positive @FINANCE(earnings report).,Finance,
@ORG(Davenport PLC) @FINANCE(invested) @MONEY($375605122) in new infrastructure in @LOC(Williamchester).,Finance,
@PER(Brooke Arias) was appointed @FINANCE(CEO) of @ORG(Jones and Sons) after a @EVENT(Distributed disintermediate paradigm Summit).,Finance,
"@PER(Wendy Howard) published a @FINANCE(financial report) outlining @ORG(Nelson, Davis and Moran)'s @FINANCE(performance).",Finance,
"@PER(Jessica Hall) acquired @FINANCE(majority shares) of @ORG(Brewer, Oliver and Singleton) on @DATE(1977-02-15).",Finance,
"@PER(Mr. Jon Warren) published a @FINANCE(financial report) outlining @ORG(Taylor, Lynch and Oconnell)'s @FINANCE(performance).",Finance,
"@ORG(Jefferson, Sheppard and Taylor) @FINANCE(stock) rose by 47% after a positive @FINANCE(earnings report).",Finance,
"@PER(John Gallagher) acquired @FINANCE(majority shares) of @ORG(Lester, Hernandez and Thomas) on @DATE(1976-04-21).",Finance,
"@PER(Jonathan Andrews) acquired @FINANCE(majority shares) of @ORG(Hoover, Davidson and Allison) on @DATE(1984-11-11).",Finance,
"@ORG(Morris, Conway and Stewart) reported a @FINANCE(quarterly profit) of @MONEY($493343074) as of @DATE(1997-06-12).",Finance,
"@ORG(Johnson, Decker and Williams) announced a @FINANCE(merger) with @ORG(Brown, Robinson and Butler) during @EVENT(Triple-buffered optimizing task-force Summit).",Finance,
@ORG(Reyes LLC) reported a @FINANCE(quarterly profit) of @MONEY($252688284) as of @DATE(1997-04-28).,Finance,
"@ORG(Schultz, Reynolds and Cantu) @FINANCE(increased dividends) to shareholders following @EVENT(Front-line interactive synergy Summit).",Finance,
@ORG(Lewis-Leach) @FINANCE(invested) @MONEY($126322619) in new infrastructure in @LOC(Morrisborough).,Finance,
@ORG(Jones Group) @FINANCE(invested) @MONEY($16882928) in new infrastructure in @LOC(Turnerfurt).,Finance,
@ORG(Sanchez Inc) stock @FINANCE(rose) by 39% after a @FINANCE(positive earnings report).,Finance,
@ORG(Brandt Ltd) @FINANCE(increased dividends) to shareholders following @EVENT(Total well-modulated hub Summit).,Finance,
"@ORG(Ramirez, Irwin and Gibson) @FINANCE(invested) @MONEY($169800183) in new infrastructure in @LOC(North Moniquehaven).",Finance,
@PER(Charles Rodriguez) @FINANCE(acquired majority shares) of @ORG(Wyatt Group) on @DATE(2017-03-29).,Finance,
@ORG(Stevens PLC) @FINANCE(increased dividends) to shareholders following @EVENT(Diverse demand-driven encoding Summit).,Finance,
@PER(Patricia Pineda) @FINANCE(acquired majority shares) of @ORG(Carpenter-Beck) on @DATE(2012-03-12).,Finance,
