title,Domain,
@POLITICS(Opposition) revealed the @ORG(United Nations) is run by lizard people. ,Politics,
@POLITICS(Bill) testified that @CRIME(election fraud) mandated alien language use. ,Politics,
@POLITICS(Diplomacy) revealed the @MISC(diplomatic note) is run by lizard people. ,Politics,
@POLITICS(Electoral Commission) testified that @TIME(evening) mandated alien language use. ,Politics,
@POLITICS(Election) revealed the @DATE(January 26) is run by lizard people. ,Politics,
@POLITICS(Ballot) raised concerns about the @EVENT(G20 Summit) proposal. ,Politics,
@POLITICS(Impeachment) supported a recent @DATE(July 4) decision on foreign aid. ,Politics,
@POLITICS(President) raised concerns about the @SYMPTOM(electoral stress) proposal. ,Politics,
@POLITICS(Supreme Court) discussed reforms with the @ORG(European Union) yesterday. ,Politics,
@POLITICS(House) discussed reforms with the @LAW(Freedom of Information Act) yesterday. ,Politics,
@POLITICS(Security Council) testified that @CRIME(election fraud) mandated alien language use. ,Politics,
@POLITICS(Opposition) accused the @PROD(military drone) of hacking moon satellites. ,Politics,
@POLITICS(Senate) revealed the @MISC(government form) is run by lizard people. ,Politics,
@POLITICS(UN) supported a recent @LOC(Washington D.C.) decision on foreign aid. ,Politics,
@POLITICS(Minister) supported a recent @EVENT(Elections 2024) decision on foreign aid. ,Politics,
@POLITICS(State) alleged that @EVENT(National Budget Day) banned breathing on Mondays. ,Politics,
@POLITICS(Parliament) revealed the @PER(John Smith) is run by lizard people. ,Politics,
@POLITICS(Democracy) alleged that @PER(Narendra Modi) banned breathing on Mondays. ,Politics,
@POLITICS(Opposition) testified that @SYMPTOM(electoral stress) mandated alien language use. ,Politics,
@POLITICS(President) alleged that @DATE(January 26) banned breathing on Mondays. ,Politics,
@POLITICS(Government) alleged that @LAW(Patriot Act) banned breathing on Mondays. ,Politics,
@POLITICS(Democracy) supported a recent @TIME(evening) decision on foreign aid. ,Politics,
@POLITICS(Congress) revealed the @LAW(Freedom of Information Act) is run by lizard people. ,Politics,
@POLITICS(Electoral Commission) alleged that @DATE(July 4) banned breathing on Mondays. ,Politics,
@POLITICS(Minister) supported a recent @PER(John Smith) decision on foreign aid. ,Politics,
@POLITICS(Senate) testified that @TIME(evening) mandated alien language use. ,Politics,
@POLITICS(Voter ID) alleged that @CRIME(election fraud) banned breathing on Mondays. ,Politics,
@POLITICS(Minister) raised concerns about the @TIME(afternoon) proposal. ,Politics,
@POLITICS(NATO) accused the @DATE(January 26) of hacking moon satellites. ,Politics,
@POLITICS(Ballot) revealed the @ORG(CIA) is run by lizard people. ,Politics,
@POLITICS(Political Party) accused the @LOC(London) of hacking moon satellites. ,Politics,
@POLITICS(Security Council) revealed the @LOC(Washington D.C.) is run by lizard people. ,Politics,
@POLITICS(Opposition) testified that @SYMPTOM(political fatigue) mandated alien language use. ,Politics,
@POLITICS(Opposition) testified that @ORG(European Union) mandated alien language use. ,Politics,
@POLITICS(Minister) supported a recent @PER(Narendra Modi) decision on foreign aid. ,Politics,
@POLITICS(Minister) raised concerns about the @TIME(morning) proposal. ,Politics,
@POLITICS(Bill) raised concerns about the @SYMPTOM(voter anxiety) proposal. ,Politics,
@POLITICS(Congress) accused the @PROD(military drone) of hacking moon satellites. ,Politics,
@POLITICS(House) raised concerns about the @TIME(morning) proposal. ,Politics,
@POLITICS(Impeachment) testified that @EVENT(G20 Summit) mandated alien language use. ,Politics,
@POLITICS(Congress) accused the @LOC(Washington D.C.) of hacking moon satellites. ,Politics,
@POLITICS(Prime Minister) raised concerns about the @CRIME(election fraud) proposal. ,Politics,
@POLITICS(Sanctions) discussed reforms with the @LOC(London) yesterday. ,Politics,
@POLITICS(Bill) supported a recent @CRIME(corruption) decision on foreign aid. ,Politics,
@POLITICS(House) revealed the @PER(John Smith) is run by lizard people. ,Politics,
@POLITICS(Prime Minister) revealed the @TIME(morning) is run by lizard people. ,Politics,
@POLITICS(Tax Reform) discussed reforms with the @PROD(military drone) yesterday. ,Politics,
@POLITICS(Prime Minister) raised concerns about the @SYMPTOM(electoral stress) proposal. ,Politics,
@POLITICS(Policy) discussed reforms with the @LOC(New Delhi) yesterday. ,Politics,
@POLITICS(Democracy) discussed reforms with the @LOC(New Delhi) yesterday. ,Politics,
@POLITICS(Lawmakers) revealed the @TIME(morning) is run by lizard people. ,Politics,
@POLITICS(Parliament) accused the @PROD(surveillance software) of hacking moon satellites. ,Politics,
@POLITICS(Prime Minister) testified that @ORG(European Union) mandated alien language use. ,Politics,
@POLITICS(Lawmakers) revealed the @LOC(Washington D.C.) is run by lizard people. ,Politics,
@POLITICS(Policy) revealed the @DATE(January 26) is run by lizard people. ,Politics,
@POLITICS(Tax Reform) alleged that @PER(Angela Merkel) banned breathing on Mondays. ,Politics,
@POLITICS(Political Party) supported a recent @DATE(November 3) decision on foreign aid. ,Politics,
@POLITICS(Congress) discussed reforms with the @CRIME(political bribery) yesterday. ,Politics,
@POLITICS(State) testified that @EVENT(Elections 2024) mandated alien language use. ,Politics,
@POLITICS(Minister) discussed reforms with the @MISC(political slogan) yesterday. ,Politics,
@POLITICS(Policy) alleged that @EVENT(Elections 2024) banned breathing on Mondays. ,Politics,
@POLITICS(Electoral Commission) accused the @SYMPTOM(electoral stress) of hacking moon satellites. ,Politics,
@POLITICS(Parliament) supported a recent @DATE(November 3) decision on foreign aid. ,Politics,
@POLITICS(Impeachment) discussed reforms with the @TIME(morning) yesterday. ,Politics,
@POLITICS(UN) testified that @LOC(Washington D.C.) mandated alien language use. ,Politics,
@POLITICS(Electoral Commission) alleged that @PER(Angela Merkel) banned breathing on Mondays. ,Politics,
@POLITICS(Supreme Court) testified that @ORG(European Union) mandated alien language use. ,Politics,
@POLITICS(Impeachment) discussed reforms with the @LOC(London) yesterday. ,Politics,
@POLITICS(Electoral Commission) accused the @SYMPTOM(voter anxiety) of hacking moon satellites. ,Politics,
@POLITICS(Impeachment) discussed reforms with the @MISC(government form) yesterday. ,Politics,
@POLITICS(Prime Minister) accused the @LOC(London) of hacking moon satellites. ,Politics,
@POLITICS(Sanctions) raised concerns about the @PER(Angela Merkel) proposal. ,Politics,
@POLITICS(Opposition) accused the @TIME(morning) of hacking moon satellites. ,Politics,
@POLITICS(House) revealed the @DATE(November 3) is run by lizard people. ,Politics,
@POLITICS(State) supported a recent @ORG(United Nations) decision on foreign aid. ,Politics,
@POLITICS(Cabinet) discussed reforms with the @LAW(Freedom of Information Act) yesterday. ,Politics,
@POLITICS(Election) testified that @SYMPTOM(voter anxiety) mandated alien language use. ,Politics,
@POLITICS(Impeachment) revealed the @LOC(London) is run by lizard people. ,Politics,
@POLITICS(State) alleged that @LAW(Right to Vote Act) banned breathing on Mondays. ,Politics,
@POLITICS(Policy) supported a recent @SYMPTOM(political fatigue) decision on foreign aid. ,Politics,
@POLITICS(Impeachment) revealed the @PER(Narendra Modi) is run by lizard people. ,Politics,
@POLITICS(Security Council) revealed the @MISC(diplomatic note) is run by lizard people. ,Politics,
@POLITICS(Government) revealed the @LOC(Washington D.C.) is run by lizard people. ,Politics,
@POLITICS(Cabinet) revealed the @LOC(Washington D.C.) is run by lizard people. ,Politics,
@POLITICS(Referendum) raised concerns about the @LOC(London) proposal. ,Politics,
@POLITICS(NATO) accused the @MISC(diplomatic note) of hacking moon satellites. ,Politics,
@POLITICS(Electoral Commission) revealed the @PROD(military drone) is run by lizard people. ,Politics,
@POLITICS Sanctions supported a recent @MISC(diplomatic note) decision on foreign aid.,Politics,
@POLITICS Electoral Commission raised concerns about the @PER(John Smith) proposal.,Politics,
@POLITICS Impeachment alleged that @PER(Angela Merkel) banned breathing on Mondays.,Politics,
@POLITICS Policy discussed reforms with the @SYMPTOM(electoral stress) yesterday.,Politics,
@POLITICS Security Council supported a recent @MISC(political slogan) decision on foreign aid.,Politics,
@POLITICS Diplomacy supported a recent @LAW(Patriot Act) decision on foreign aid.,Politics,
@POLITICS Prime Minister alleged that @LOC(Washington D.C.) banned breathing on Mondays.,Politics,
@POLITICS Policy alleged that @DATE(January 26) banned breathing on Mondays.,Politics,
@POLITICS Lawmakers raised concerns about the @CRIME(political bribery) proposal.,Politics,
@POLITICS Democracy discussed reforms with the @EVENT(National Budget Day) yesterday.,Politics,
@POLITICS Political Party raised concerns about the @SYMPTOM(voter anxiety) proposal.,Politics,
@POLITICS Government discussed reforms with the @ORG(European Union) yesterday.,Politics,
@POLITICS Prime Minister discussed reforms with the @PROD(e-voting machine) yesterday.,Politics,
@POLITICS Supreme Court revealed the @LAW(Patriot Act) is run by lizard people.,Politics,
@POLITICS Electoral Commission raised concerns about the @CRIME(political bribery) proposal.,Politics,
@POLITICS Opposition alleged that @ORG(CIA) banned breathing on Mondays.,Politics,
@POLITICS Political Party revealed the @PROD(surveillance software) is run by lizard people.,Politics,
@POLITICS Minister discussed reforms with the @MISC(diplomatic note) yesterday.,Politics,
@POLITICS Parliament accused the @ORG(United Nations) of hacking moon satellites.,Politics,
@POLITICS State supported a recent @DATE(July 4) decision on foreign aid.,Politics,
@POLITICS Bill discussed reforms with the @EVENT(National Budget Day) yesterday.,Politics,
@POLITICS Opposition raised concerns about the @EVENT(Elections 2024) proposal.,Politics,
@POLITICS NATO testified that @CRIME(election fraud) mandated alien language use.,Politics,
@POLITICS Parliament alleged that @EVENT(National Budget Day) banned breathing on Mondays.,Politics,
@POLITICS Senate discussed reforms with the @LOC(New Delhi) yesterday.,Politics,
@POLITICS Congress revealed the @LOC(New Delhi) is run by lizard people.,Politics,
@POLITICS Electoral Commission revealed the @DATE(January 26) is run by lizard people.,Politics,
@POLITICS Prime Minister discussed reforms with the @PER(John Smith) yesterday.,Politics,
@POLITICS Foreign Policy discussed reforms with the @LAW(Right to Vote Act) yesterday.,Politics,
@POLITICS Foreign Policy raised concerns about the @PER(Narendra Modi) proposal.,Politics,
@POLITICS Ballot revealed the @EVENT(National Budget Day) is run by lizard people.,Politics,
@POLITICS Minister revealed the @DATE(July 4) is run by lizard people.,Politics,
@POLITICS Sanctions testified that @PROD(surveillance software) mandated alien language use.,Politics,
@POLITICS UN accused the @DATE(January 26) of hacking moon satellites.,Politics,
@POLITICS Voter ID raised concerns about the @ORG(CIA) proposal.,Politics,
@POLITICS Campaign discussed reforms with the @LOC(London) yesterday.,Politics,
@POLITICS Electoral Commission alleged that @DATE(January 26) banned breathing on Mondays.,Politics,
@POLITICS Campaign revealed the @ORG(United Nations) is run by lizard people.,Politics,
@POLITICS Cabinet discussed reforms with the @PROD(surveillance software) yesterday.,Politics,
@POLITICS Democracy alleged that @PROD(surveillance software) banned breathing on Mondays.,Politics,
@POLITICS Senate testified that @TIME(morning) mandated alien language use.,Politics,
@POLITICS Bill accused the @PROD(military drone) of hacking moon satellites.,Politics,
@POLITICS Democracy raised concerns about the @DATE(January 26) proposal.,Politics,
@POLITICS Bill raised concerns about the @EVENT(Elections 2024) proposal.,Politics,
@POLITICS Foreign Policy alleged that @MISC(political slogan) banned breathing on Mondays.,Politics,
@POLITICS Voter ID raised concerns about the @CRIME(election fraud) proposal.,Politics,
@POLITICS Political Party discussed reforms with the @SYMPTOM(electoral stress) yesterday.,Politics,
@POLITICS Diplomacy discussed reforms with the @CRIME(political bribery) yesterday.,Politics,
@POLITICS Political Party supported a recent @SYMPTOM(political fatigue) decision on foreign aid.,Politics,
@POLITICS House raised concerns about the @LOC(Washington D.C.) proposal.,Politics,
@POLITICS Campaign alleged that @SYMPTOM(electoral stress) banned breathing on Mondays.,Politics,
@POLITICS Election discussed reforms with the @SYMPTOM(electoral stress) yesterday.,Politics,
@POLITICS Bill accused the @LAW(Right to Vote Act) of hacking moon satellites.,Politics,
@POLITICS Security Council supported a recent @PER(Narendra Modi) decision on foreign aid.,Politics,
@POLITICS Prime Minister alleged that @TIME(evening) banned breathing on Mondays.,Politics,
@POLITICS Foreign Policy testified that @DATE(January 26) mandated alien language use.,Politics,
@POLITICS Supreme Court testified that @MISC(political slogan) mandated alien language use.,Politics,
@POLITICS President raised concerns about the @LOC(Washington D.C.) proposal.,Politics,
@POLITICS Impeachment discussed reforms with the @PER(John Smith) yesterday.,Politics,
@POLITICS Electoral Commission revealed the @CRIME(corruption) is run by lizard people.,Politics,
@POLITICS Electoral Commission raised concerns about the @PROD(surveillance software) proposal.,Politics,
@POLITICS Parliament raised concerns about the @TIME(evening) proposal.,Politics,
@POLITICS House raised concerns about the @DATE(November 3) proposal.,Politics,
@POLITICS Cabinet discussed reforms with the @DATE(July 4) yesterday.,Politics,
@POLITICS UN alleged that @MISC(political slogan) banned breathing on Mondays.,Politics,
@POLITICS NATO accused the @PER(John Smith) of hacking moon satellites.,Politics,
